"naics" "year" "Y" "K" "L" "M"
334515 1998 13596.5029296875 4660 64 5451.92333984375
334515 1999 14136.14453125 5130.2998046875 63.2000007629395 6526.173828125
334515 2000 15860.060546875 5585.39990234375 61.7999992370605 8137.96484375
334515 2001 12457.9208984375 6115.2001953125 63.2999992370605 7487.68310546875
334515 2002 9791.755859375 6762.60009765625 56.5999984741211 5954.4658203125
334515 2003 9956.7783203125 6845.2001953125 46.7000007629395 5718.32861328125
334515 2004 11077.30859375 7078.5 46.5 6254.73388671875
334515 2005 11006.2744140625 7144.2998046875 43.2999992370605 6228.5439453125
334515 2006 11245.9267578125 7388.10009765625 37.5 6958.45556640625
334515 2007 12518.3955078125 7431.60009765625 42.5 6929.48681640625
334515 2008 10398.17578125 7342.2998046875 37.7999992370605 5489.3505859375
334515 2009 7471.8427734375 7331.39990234375 31.2000007629395 4205.376953125
334516 1990 5404.04345703125 1263.40002441406 38 1731.98754882812
334516 1991 5512.7294921875 1324.69995117188 37.2000007629395 1811.8798828125
334516 1992 5533.79248046875 1416.90002441406 39.9000015258789 2046.98217773438
334516 1993 5958.22021484375 1530.69995117188 40.5 2142.35107421875
334516 1994 6276.47705078125 1628.30004882812 38.9000015258789 2237.8349609375
334516 1995 7371.7060546875 1683.69995117188 40.4000015258789 2479.24145507812
334516 1996 7841.8603515625 1754.09997558594 41 2840.83325195312
334516 1997 6899.89990234375 1859.59997558594 36.7999992370605 2786.80004882812
334516 1998 7151.43994140625 1971.5 36.2999992370605 2951.27807617188
334516 1999 7531.99609375 2229.5 36.0999984741211 3192.8447265625
334516 2000 7671.69580078125 2443.30004882812 35.9000015258789 3638.93286132812
334516 2001 8122.95703125 2647.30004882812 37 4389.2109375
334516 2002 7905.43896484375 2798.69995117188 33.7999992370605 3978.44384765625
334516 2003 7340.43359375 2889.89990234375 32.2999992370605 3649.58813476562
334516 2004 7621.0966796875 3118 29.7000007629395 3722.87719726562
334516 2005 8399.265625 3232.5 28.6000003814697 3978.16723632812
334516 2006 9040.2158203125 3252 29.2000007629395 4352.666015625
334516 2007 10313.291015625 3273.5 34.2999992370605 4892.6669921875
334516 2008 11024.4794921875 3346.89990234375 37.2000007629395 5443.53173828125
334516 2009 10381.330078125 3480.30004882812 36.7999992370605 5168.6943359375
334517 1990 2812.77294921875 402.700012207031 12.6000003814697 949.355285644531
334517 1991 3166.5615234375 466 13 1143.90588378906
334517 1992 3366.28491210938 499.799987792969 14.3000001907349 1145.42358398438
334517 1993 3490.99365234375 530.200012207031 14.1999998092651 1407.33605957031
334517 1994 3466.70092773438 580.099975585938 14 1467.66528320312
334517 1995 3689.908203125 624.200012207031 13.8999996185303 1601.59265136719
334517 1996 3674.3173828125 675.299987792969 13.3999996185303 1716.10754394531
334517 1997 3970.5 691.799987792969 13.5 1904.5
334517 1998 4041.69165039062 741.799987792969 13.8999996185303 2061.48876953125
334517 1999 3972.6357421875 790.099975585938 12.6999998092651 2070.60400390625
334517 2000 4368.5166015625 888.900024414062 13.1999998092651 2679.11694335938
334517 2001 4346.33154296875 985.599975585938 13 2969.22973632812
334517 2002 4304.89697265625 1045.19995117188 13.5 3037.99267578125
334517 2003 4489.6015625 1086.80004882812 12.6999998092651 3320.724609375
334517 2004 6811.11083984375 1079.40002441406 13.6000003814697 5889.50341796875
334517 2005 7798.541015625 1115.59997558594 16 6408.90869140625
334517 2006 10589.748046875 1295 15.6999998092651 6972.62255859375
334517 2007 10358.5576171875 1452.80004882812 15.5 5999.322265625
334517 2008 11044.9853515625 1605.59997558594 16.7999992370605 6259.47900390625
334517 2009 5771.1279296875 1679.19995117188 14.3999996185303 4502.8515625
334518 1990 1880.49291992188 620.299987792969 12.6999998092651 743.804077148438
334518 1991 1760.54565429688 612.599975585938 11.5 720.780334472656
334518 1992 1216.32019042969 592.599975585938 10 487.807434082031
334518 1993 1247.57983398438 583.299987792969 9.80000019073486 516.497253417969
334518 1994 1202.13854980469 568.799987792969 10.1000003814697 483.067474365234
334518 1995 1179.05346679688 556.599975585938 9.69999980926514 500.384216308594
334518 1996 1181.18713378906 545.400024414062 9.30000019073486 537.2666015625
334518 1997 921.799987792969 536.5 6.30000019073486 388.5
334518 1998 1017.74676513672 540.599975585938 6.5 466.973999023438
334518 1999 1155.68737792969 550.299987792969 7.5 510.822937011719
334518 2000 1122.63415527344 568.400024414062 7 543.846008300781
334518 2001 979.038513183594 589.799987792969 6.40000009536743 554.957458496094
334518 2002 667.557250976562 589.799987792969 3.59999990463257 355.278930664062
334518 2003 542.015197753906 567.900024414062 2.59999990463257 274.199188232422
334518 2004 571.098815917969 539.900024414062 2.5 278.512634277344
334518 2005 580.8876953125 515.299987792969 2.29999995231628 258.557006835938
334518 2006 563.043518066406 497.100006103516 2 256.942413330078
334518 2007 593.980224609375 476.700012207031 2.40000009536743 251.71858215332
334518 2008 597.285461425781 463.200012207031 2.09999990463257 289.270172119141
334518 2009 282.152008056641 451.100006103516 1.70000004768372 160.804504394531
334519 1990 4496.8505859375 1347.09997558594 35.7999992370605 1301.33142089844
334519 1991 4779.4501953125 1376.19995117188 38.2000007629395 1459.53454589844
334519 1992 4670.38623046875 1406.80004882812 37.5999984741211 1439.71447753906
334519 1993 4482.76953125 1478.90002441406 35.2000007629395 1420.36999511719
334519 1994 4610.56494140625 1490.40002441406 34 1547.05639648438
334519 1995 4952.31689453125 1482.80004882812 35.4000015258789 1706.00805664062
334519 1996 5279.5751953125 1499.80004882812 36.5 1987.80786132812
334519 1997 5082.7998046875 1551 33.5999984741211 1999.40002441406
334519 1998 5310.3857421875 1612.09997558594 35.4000015258789 2287.822265625
334519 1999 5276.15283203125 1705.59997558594 34.7999992370605 2449.72534179688
334519 2000 6059.2412109375 1780.90002441406 37.2999992370605 2908.66821289062
334519 2001 6362.78857421875 1882.80004882812 36 3267.55810546875
334519 2002 5277.39794921875 1912.5 30.8999996185303 2697.65014648438
334519 2003 5560.60302734375 1944.40002441406 31 2773.09692382812
334519 2004 6064.73876953125 1949.40002441406 30 3012.0380859375
334519 2005 6813.5986328125 1972.80004882812 29.7000007629395 3307.30908203125
334519 2006 7180.74853515625 2041.69995117188 29.2000007629395 3251.06103515625
334519 2007 7935.92529296875 2124.10009765625 31.7999992370605 3662.80249023438
334519 2008 8188.583984375 2201.19995117188 31.7000007629395 3748.93408203125
334519 2009 6945.63671875 2307 28.8999996185303 3293.21069335938
334611 1990 NA NA NA NA
334611 1991 NA NA NA NA
334611 1992 NA NA NA NA
334611 1993 NA NA NA NA
334611 1994 NA NA NA NA
334611 1995 NA NA NA NA
334611 1996 NA NA NA NA
334611 1997 1209.19995117188 1739.19995117188 7.90000009536743 434.899993896484
334611 1998 1896.88757324219 1783.80004882812 12.3999996185303 734.103271484375
334611 1999 551.855651855469 1789.69995117188 2.79999995231628 211.095733642578
334611 2000 415.447998046875 1747.30004882812 1.89999997615814 202.180038452148
334611 2001 403.16455078125 1669.19995117188 1.89999997615814 198.067886352539
334611 2002 452.312774658203 1578.69995117188 2.29999995231628 232.400588989258
334611 2003 566.266479492188 1467.19995117188 2.79999995231628 277.519287109375
334611 2004 610.505798339844 1356.09997558594 2.59999990463257 278.104278564453
334611 2005 627.913330078125 1263.80004882812 2.5 278.483612060547
334611 2006 574.9658203125 1187.59997558594 2.5 245.038650512695
334611 2007 760.364135742188 1124.19995117188 2.79999995231628 350.345550537109
334611 2008 863.105407714844 1060.30004882812 3 361.506378173828
334611 2009 916.59326171875 997.200012207031 2.5 384.829620361328
334612 1990 NA NA NA NA
334612 1991 NA NA NA NA
334612 1992 NA NA NA NA
334612 1993 NA NA NA NA
334612 1994 NA NA NA NA
334612 1995 NA NA NA NA
334612 1996 NA NA NA NA
334612 1997 3809.69995117188 1778.59997558594 25.2000007629395 1462.69995117188
334612 1998 4333.0322265625 1980.40002441406 26.5 1739.52575683594
334612 1999 4462.474609375 2249 26.3999996185303 1909.3193359375
334612 2000 5024.84619140625 2536.19995117188 27.1000003814697 2144.07763671875
334612 2001 5051.3828125 2795.60009765625 28.7999992370605 2071.45336914062
334612 2002 5426.697265625 3032.69995117188 28.7999992370605 1917.326171875
334612 2003 5585.5107421875 3110.60009765625 26.6000003814697 1883.26782226562
334612 2004 5841.68701171875 3208.19995117188 23.2999992370605 2122.44311523438
334612 2005 5723.07666015625 3162.39990234375 22.6000003814697 2165.06591796875
334612 2006 5219.29833984375 3117.60009765625 20.3999996185303 1865.369140625
334612 2007 4721.20068359375 3147.5 20.1000003814697 1338.94750976562
334612 2008 4364.9560546875 3240.30004882812 17 1111.6728515625
334612 2009 3541.435546875 3200.30004882812 15 771.829406738281
334613 1990 3414.140625 2810.60009765625 24 2587.58813476562
334613 1991 3882.169921875 2945.19995117188 25.3999996185303 2976.72436523438
334613 1992 3893.7080078125 3079.10009765625 22.6000003814697 2764.53198242188
334613 1993 4158.376953125 3284.39990234375 22.2000007629395 2636.15283203125
334613 1994 4887.81396484375 3412.5 23.6000003814697 2816.43920898438
334613 1995 5342.359375 3511.39990234375 24.5 2634.09912109375
334613 1996 5234.85595703125 3660.80004882812 23.7000007629395 2917.154296875
334613 1997 4678.7998046875 3940.5 20.8999996185303 2473.80004882812
334613 1998 4376.1044921875 4231 19.2000007629395 2197.50830078125
334613 1999 3840.408203125 4363.89990234375 17.2000007629395 1914.20178222656
334613 2000 3634.18798828125 4468.60009765625 15 1952.75451660156
334613 2001 2740.974609375 4487.10009765625 11.3000001907349 1407.990234375
334613 2002 2553.509765625 4346.2001953125 5.80000019073486 981.141479492188
334613 2003 2938.27734375 4198.7998046875 7.09999990463257 1125.58215332031
334613 2004 3475.56665039062 4001.5 8.39999961853027 1794.53344726562
334613 2005 3318.98583984375 3946.30004882812 6.90000009536743 1559.041015625
334613 2006 3093.18481445312 3832.60009765625 5.90000009536743 1485.92590332031
334613 2007 2713.5869140625 3816.60009765625 6 1397.14904785156
334613 2008 3464.4384765625 3715.80004882812 7.5 1619.71313476562
334613 2009 2812.2421875 3594.5 6 1119.91235351562
335110 1990 2998.83471679688 1712.5 19.7999992370605 1063.47399902344
335110 1991 2906.60375976562 1723.5 18.6000003814697 987.735595703125
335110 1992 3203.06884765625 1723.5 17.5 1055.08374023438
335110 1993 3008.92114257812 1714.30004882812 16.7999992370605 1073.58996582031
335110 1994 3015.75146484375 1719.09997558594 15.8999996185303 1080.50231933594
335110 1995 2900.91748046875 1714 16 1069.61145019531
335110 1996 3055.06665039062 1754.69995117188 15.3000001907349 1083.41003417969
335110 1997 3306 1782.59997558594 15.8999996185303 1241
335110 1998 3330.9931640625 1839.30004882812 15.8999996185303 1198.93432617188
335110 1999 2904.49536132812 1866.69995117188 13 1024.54272460938
335110 2000 3024.89965820312 1827.90002441406 11.5 1020.99682617188
335110 2001 2453.66821289062 1830.19995117188 9.89999961853027 892.827697753906
335110 2002 2660.22387695312 1818.40002441406 11.5 938.068481445312
335110 2003 2640.548828125 1768.59997558594 10.8000001907349 974.557250976562
335110 2004 2599.38012695312 1699.19995117188 9.89999961853027 896.961791992188
335110 2005 2495.63452148438 1637.69995117188 9.30000019073486 921.720764160156
335110 2006 2218.74340820312 1573.69995117188 8.19999980926514 867.568054199219
335110 2007 2251.63598632812 1517.80004882812 9.30000019073486 860.620300292969
335110 2008 2183.40087890625 1449.80004882812 10.1999998092651 867.660278320312
335110 2009 1945.29052734375 1405.69995117188 7.69999980926514 839.422790527344
335121 1990 1759.60693359375 548.599975585938 19 816.327575683594
335121 1991 1513.16076660156 545.299987792969 17.7000007629395 737.737121582031
335121 1992 1779.27355957031 528.400024414062 17.6000003814697 857.463073730469
335121 1993 1820.31420898438 521.400024414062 17.2999992370605 883.349548339844
335121 1994 1979.21398925781 512.5 17.7000007629395 948.577270507812
335121 1995 1876.61950683594 503.899993896484 17.3999996185303 911.305114746094
335121 1996 1918.37353515625 496.700012207031 16.7000007629395 946.963684082031
335121 1997 2255.30004882812 489.5 17.7000007629395 1102.59997558594
335121 1998 2358.03564453125 524.700012207031 17.8999996185303 1193.94116210938
335121 1999 2060.8095703125 619.599975585938 19.3999996185303 942.110656738281
335121 2000 1926.56237792969 680 17.6000003814697 895.088623046875
335121 2001 2093.85961914062 706.799987792969 16.2000007629395 1013.53216552734
335121 2002 2162.65893554688 706.400024414062 15.6999998092651 973.994018554688
335121 2003 1980.23486328125 704.200012207031 13.5 912.966613769531
335121 2004 2066.091796875 689.900024414062 13.3000001907349 920.895324707031
335121 2005 2162.1748046875 679.900024414062 12.5 951.261779785156
335121 2006 2145.58544921875 666.200012207031 11.8999996185303 907.332458496094
335121 2007 2254.19580078125 659.200012207031 11.8999996185303 932.741088867188
335121 2008 2152.376953125 666.200012207031 11.1000003814697 910.975036621094
335121 2009 1715.91088867188 675.400024414062 9.69999980926514 797.624328613281
335122 1990 3553.59912109375 777.099975585938 23 1729.71301269531
335122 1991 3269.37231445312 800.5 21.3999996185303 1595.0224609375
335122 1992 3243.88427734375 817.400024414062 20.6000003814697 1688.97485351562
335122 1993 3313.76733398438 826 20.7000007629395 1749.72839355469
335122 1994 3691.24462890625 817.599975585938 22.3999996185303 1898.66259765625
335122 1995 3881.77197265625 815.099975585938 23.7999992370605 1964.7890625
335122 1996 4003.005859375 814 23.7999992370605 2063.48803710938
335122 1997 4101.39990234375 828.5 23.1000003814697 2072.80004882812
335122 1998 4493.68115234375 872.900024414062 22.2999992370605 2147.55249023438
335122 1999 4729.56591796875 877.299987792969 24.7000007629395 2495.0205078125
335122 2000 4555.5556640625 926.400024414062 23.7999992370605 2259.15380859375
335122 2001 4580.80810546875 977.900024414062 22.3999996185303 2074.89575195312
335122 2002 3924.54370117188 1003.79998779297 19.7000007629395 1736.4482421875
335122 2003 3604.4775390625 1016.70001220703 18.2999992370605 1681.22143554688
335122 2004 3910.990234375 1009.29998779297 19.2999992370605 1750.01611328125
335122 2005 4186.455078125 1010.79998779297 19.5 1863.57690429688
335122 2006 4212.55810546875 1005.09997558594 19.8999996185303 1821.27197265625
335122 2007 4481.7216796875 1013.40002441406 21.5 1915.31811523438
335122 2008 4233.67431640625 1059.19995117188 20.1000003814697 1892.86804199219
335122 2009 3437.3525390625 1099.40002441406 17.5 1657.18005371094
335129 1990 1970.60705566406 559.799987792969 14.5 1049.70178222656
335129 1991 1930.11535644531 576.099975585938 14.1000003814697 1024.24584960938
335129 1992 2173.40991210938 574.599975585938 14.5 1112.44946289062
335129 1993 2393.8349609375 590.200012207031 15.5 1270.25646972656
335129 1994 2815.22412109375 601.599975585938 15.1000003814697 1324.13061523438
335129 1995 2841.5400390625 615.599975585938 16.5 1226.65002441406
335129 1996 3019.5390625 633.299987792969 17.2000007629395 1303.8154296875
335129 1997 3047.39990234375 653.099975585938 18.2999992370605 1399.69995117188
335129 1998 3325.17626953125 682.599975585938 16.7999992370605 1599.4619140625
335129 1999 3829.888671875 720.200012207031 21.2000007629395 1860.25048828125
335129 2000 3648.29321289062 778 21.2999992370605 1737.7138671875
335129 2001 3498.9970703125 818.099975585938 19.5 1753.05480957031
335129 2002 3830.78466796875 854.299987792969 18.7999992370605 1878.43444824219
335129 2003 3494.84326171875 872.400024414062 16.5 1716.99108886719
335129 2004 3651.24853515625 866.700012207031 16.5 1687.30541992188
335129 2005 3841.45385742188 865.599975585938 15.8999996185303 1696.42810058594
335129 2006 3792.07250976562 855 15.3999996185303 1567.1669921875
335129 2007 3999.24951171875 853.700012207031 15.8999996185303 1557.9560546875
335129 2008 3828.03637695312 847 14.8000001907349 1535.56665039062
335129 2009 3091.64404296875 869.400024414062 12.8999996185303 1344.36706542969
335211 1990 2795.09497070312 1254.80004882812 22.1000003814697 1620.56115722656
335211 1991 2795.87036132812 1231.69995117188 20.8999996185303 1629.68957519531
335211 1992 2570.48559570312 1207.5 18.1000003814697 1505.17272949219
335211 1993 2734.0078125 1183.5 18.7999992370605 1742.84631347656
335211 1994 2710.68994140625 1170.30004882812 20.2999992370605 1755.92443847656
335211 1995 2939.90258789062 1162.40002441406 20.6000003814697 1874.27270507812
335211 1996 2708.50439453125 1166.59997558594 19.7999992370605 1826.49377441406
335211 1997 3532.80004882812 1155.69995117188 17.1000003814697 1892.5
335211 1998 3006.35571289062 1176.19995117188 15.5 1850.5029296875
335211 1999 2429.5634765625 1202.19995117188 13.8000001907349 1382.49682617188
335211 2000 2549.5 1182.19995117188 12.8999996185303 1296.77478027344
335211 2001 2324.22729492188 1152.59997558594 11 1189.0068359375
335211 2002 2264.357421875 1114.59997558594 9.39999961853027 1099.02807617188
335211 2003 2083.68579101562 1091.59997558594 8.30000019073486 1052.72326660156
335211 2004 2246.11499023438 1056.30004882812 8 1080.04797363281
335211 2005 2129.42333984375 1015.20001220703 7.19999980926514 1008.50769042969
335211 2006 2169.87475585938 975.400024414062 7.09999990463257 1022.92443847656
335211 2007 2420.07470703125 940 7.80000019073486 1149.60620117188
335211 2008 2535.98120117188 910.799987792969 7.40000009536743 1134.89184570312
335211 2009 2288.05029296875 880.900024414062 6.19999980926514 1011.28778076172
335212 1990 1970.44494628906 585.599975585938 12.3999996185303 949.884826660156
335212 1991 1852.66943359375 587.5 11.8999996185303 911.426391601562
335212 1992 1960.18518066406 609.400024414062 11.3000001907349 951.535339355469
335212 1993 2095.60009765625 643.5 11.3999996185303 1083.90490722656
335212 1994 1894.90197753906 678.700012207031 11 979.920532226562
335212 1995 1995.41467285156 695.700012207031 10.6000003814697 888.741027832031
335212 1996 2363.54760742188 708.200012207031 11.8999996185303 1102.47399902344
335212 1997 2374.60009765625 749.700012207031 10.3999996185303 1182.19995117188
335212 1998 2772.08129882812 778.900024414062 10.8999996185303 1566.46301269531
335212 1999 2475.78515625 810.799987792969 10.1999998092651 1237.478515625
335212 2000 3113.46362304688 827.299987792969 11.5 1625.34484863281
335212 2001 2809.88452148438 885.400024414062 10.6000003814697 1449.65148925781
335212 2002 3167.029296875 912.599975585938 10.3999996185303 1520.04663085938
335212 2003 2534.46704101562 915.599975585938 8.39999961853027 1219.56066894531
335212 2004 2319.677734375 887.599975585938 7.5 1052.78735351562
335212 2005 1922.11865234375 847.5 6.19999980926514 829.985168457031
335212 2006 1643.8798828125 804.200012207031 5.59999990463257 709.494323730469
335212 2007 1530.42980957031 761 5.59999990463257 676.431335449219
335212 2008 1558.19580078125 719.5 5.40000009536743 659.448913574219
335212 2009 1420.1923828125 680.400024414062 4.5 587.989624023438
335221 1990 3073.92211914062 1156.5 19.2000007629395 1923.53210449219
335221 1991 2980.10302734375 1179.90002441406 18.3999996185303 1892.83459472656
335221 1992 3034.9794921875 1211.59997558594 18.7999992370605 1912.76538085938
335221 1993 3031.419921875 1226.59997558594 18.6000003814697 1828.38952636719
335221 1994 3856.51293945312 1236.59997558594 18.7999992370605 1998.0205078125
335221 1995 3913.68603515625 1263.59997558594 19.2000007629395 2011.02514648438
335221 1996 3536.40869140625 1301.59997558594 18.8999996185303 2193.3369140625
335221 1997 3520.60009765625 1364.40002441406 17.5 1822.69995117188
335221 1998 3956.01245117188 1406.5 18.2000007629395 2337.63793945312
335221 1999 3995.408203125 1523 19.1000003814697 2436.11450195312
335221 2000 4286.15380859375 1535.5 18 2512.69311523438
335221 2001 4076.05029296875 1544.30004882812 17.5 2669.9375
335221 2002 4505.81494140625 1532.90002441406 17.6000003814697 2925.77075195312
335221 2003 5001.81201171875 1533 17.2999992370605 3122.50903320312
335221 2004 5226.79736328125 1573.80004882812 17 3180.1796875
335221 2005 5446.96484375 1567.40002441406 16.3999996185303 3253.90551757812
335221 2006 5061.70654296875 1528.5 14.3999996185303 2907.95874023438
335221 2007 4729.30322265625 1485.90002441406 15.3999996185303 2597.0654296875
335221 2008 4440.0400390625 1519 11.6999998092651 2447.08911132812
335221 2009 3649.09619140625 1480.5 10 2014.86889648438
335222 1990 3636.17236328125 1697.30004882812 23.6000003814697 2429.80102539062
335222 1991 3630.53662109375 1710.19995117188 21.7999992370605 2462.80932617188
335222 1992 4125.14599609375 1791.09997558594 25.3999996185303 2859.47241210938
335222 1993 4320.52294921875 1883.69995117188 27.1000003814697 3137.294921875
335222 1994 4941.55419921875 1914.5 28.2999992370605 3534.96435546875
335222 1995 5029.01318359375 1970.30004882812 27.6000003814697 3392.099609375
335222 1996 5399.421875 2024.30004882812 26.1000003814697 3383.35595703125
335222 1997 4887.39990234375 2092.5 24.6000003814697 2980
335222 1998 5288.68505859375 2049.10009765625 24.8999996185303 3293.64794921875
335222 1999 6316.4228515625 2022.09997558594 25.7000007629395 3607.90063476562
335222 2000 6298.28125 2052.39990234375 27.3999996185303 3705.59692382812
335222 2001 6247.59765625 2163 25.7999992370605 3523.44262695312
335222 2002 6080.15966796875 2210.19995117188 22.7999992370605 3289.56030273438
335222 2003 6776.6552734375 2201.89990234375 23 3296.94604492188
335222 2004 6986.4443359375 2164.80004882812 23.3999996185303 3418.6796875
335222 2005 7051.37646484375 2121.39990234375 20.3999996185303 3178.1494140625
335222 2006 7028.92919921875 2020 16.5 2782.26611328125
335222 2007 6470.49560546875 1956.40002441406 14.8000001907349 2683.7451171875
335222 2008 4964.34765625 1895.5 12.3000001907349 2177.8837890625
335222 2009 3821.04711914062 1843.19995117188 10.3999996185303 1593.29296875
335224 1990 3104.03051757812 1241 16.1000003814697 1886.77404785156
335224 1991 3073.53784179688 1229 14.6999998092651 1791.40197753906
335224 1992 3212.837890625 1246.09997558594 14.1999998092651 1865.8662109375
335224 1993 3747.62817382812 1272.90002441406 13.8000001907349 2319.98681640625
335224 1994 4495.22412109375 1273.5 16.2000007629395 2431.61962890625
335224 1995 4031.90258789062 1277.19995117188 16.3999996185303 2210.27954101562
335224 1996 4089.75854492188 1347.30004882812 15.6999998092651 2393.02880859375
335224 1997 3847 1415.69995117188 14.8000001907349 2108.19995117188
335224 1998 4461.55419921875 1363.5 16.7000007629395 2413.5546875
335224 1999 4175.82763671875 1362 15.8999996185303 2375.83862304688
335224 2000 4308.71337890625 1374 15.5 2481.689453125
335224 2001 4530.2998046875 1359.40002441406 14.8999996185303 2692.27514648438
335224 2002 4608.56005859375 1364.80004882812 16 2618.48217773438
335224 2003 4874.33544921875 1347.09997558594 15.5 2693.70556640625
335224 2004 5138.61083984375 1320 15.1000003814697 2516.15161132812
335224 2005 5348.42626953125 1283.40002441406 14.5 2501.63647460938
335224 2006 5020.69677734375 1266.5 13.3000001907349 2492.0087890625
335224 2007 4819.0625 1246.80004882812 11.6999998092651 2332.07543945312
335224 2008 4203.416015625 1220.59997558594 9.60000038146973 1959.02868652344
335224 2009 3405.17236328125 1173.69995117188 7.90000009536743 1697.96765136719
335228 1990 3142.34643554688 840.900024414062 12.8000001907349 1830.42932128906
335228 1991 2951.66284179688 856.5 12.6000003814697 1723.99084472656
335228 1992 3083.45947265625 853.200012207031 11.3999996185303 1906.61254882812
335228 1993 3711.876953125 877.599975585938 11.1999998092651 2215.29760742188
335228 1994 3972.88842773438 874.099975585938 12 2176.13671875
335228 1995 2911.1787109375 855.900024414062 11.8999996185303 1306.65258789062
335228 1996 2955.77709960938 850.799987792969 11.8999996185303 1426.57385253906
335228 1997 3232.10009765625 878.400024414062 12.8000001907349 1467.19995117188
335228 1998 3200.6884765625 889.700012207031 13.1999998092651 1643.2001953125
335228 1999 3332.30932617188 900.400024414062 13.1999998092651 1839.19848632812
335228 2000 3498.71557617188 928.099975585938 14.1000003814697 1862.98864746094
335228 2001 3526.546875 956.400024414062 12.8000001907349 1832.93151855469
335228 2002 3288.666015625 990.400024414062 12.6999998092651 1673.47692871094
335228 2003 3318.58666992188 1052.5 12.8000001907349 1890.13940429688
335228 2004 3771.36181640625 1186.5 12.6999998092651 2027.3408203125
335228 2005 3684.16943359375 1184.69995117188 12.3000001907349 2055.65234375
335228 2006 3638.92163085938 1183.09997558594 12 2244.392578125
335228 2007 3675.59741210938 1192.09997558594 11.3000001907349 2074.53271484375
335228 2008 3721.74926757812 1165.09997558594 11.1000003814697 1927.75122070312
335228 2009 2960.0888671875 1157.80004882812 9.5 1576.61706542969
335311 1990 4565.9013671875 1459 32.7999992370605 2468.93969726562
335311 1991 4218.7958984375 1471.09997558594 30.6000003814697 2347.96484375
335311 1992 4357.76611328125 1483.80004882812 28.8999996185303 2278.26733398438
335311 1993 4190.95751953125 1463.69995117188 27.8999996185303 2307.60571289062
335311 1994 4929.94775390625 1435.90002441406 30.7000007629395 2471.552734375
335311 1995 5281.458984375 1496.59997558594 32.2999992370605 2723.20971679688
335311 1996 5167.1689453125 1519.80004882812 32.0999984741211 2550.47705078125
335311 1997 4743.7998046875 1558.90002441406 26.8999996185303 2233
335311 1998 4736.47216796875 1599.80004882812 26.7999992370605 2456.44848632812
335311 1999 4662.68359375 1657.19995117188 25.5 2503.013671875
335311 2000 5063.06689453125 1670 26.2000007629395 2664.11083984375
335311 2001 4631.451171875 1680.90002441406 25 2537.37255859375
335311 2002 4819.3896484375 1654 22.8999996185303 2387.759765625
335311 2003 3911.4033203125 1632.69995117188 20.5 2071.5693359375
335311 2004 3503.02734375 1558.90002441406 18.7000007629395 1773.35864257812
335311 2005 3719.791015625 1491.40002441406 19.3999996185303 1908.91943359375
335311 2006 3862.19140625 1429.59997558594 20.6000003814697 1993.505859375
335311 2007 5115.00341796875 1391.69995117188 22.2999992370605 2823.5439453125
335311 2008 4553.92236328125 1415.09997558594 22.1000003814697 2593.34545898438
335311 2009 3819.51538085938 1478.5 19.2000007629395 2336.18432617188
335312 1990 8357.5166015625 3709 72.5999984741211 3941.93505859375
335312 1991 8242.53515625 3689.30004882812 69.6999969482422 3987.93310546875
335312 1992 8516.630859375 3660.30004882812 67.9000015258789 4136.09912109375
335312 1993 9594.357421875 3633.10009765625 69.1999969482422 4619.60205078125
335312 1994 9812.5 3610.5 73.6999969482422 4872.18017578125
335312 1995 11229.87890625 3625.89990234375 77.0999984741211 5662.0517578125
335312 1996 11408.8466796875 3690.60009765625 75.1999969482422 6001.7666015625
335312 1997 12174.400390625 3780.69995117188 74.1999969482422 6139.39990234375
335312 1998 11491.3779296875 3862.60009765625 70.0999984741211 5987.451171875
335312 1999 10707.9208984375 4031 69.3000030517578 5794.29736328125
335312 2000 9870.24609375 4043.10009765625 64.8000030517578 5130.1728515625
335312 2001 9205.490234375 4023.5 61 4889.8740234375
335312 2002 8901.078125 3979.89990234375 54.0999984741211 4636.173828125
335312 2003 9072.23828125 3942 49.4000015258789 4786.35986328125
335312 2004 9885.810546875 3836.39990234375 48.0999984741211 5092.66455078125
335312 2005 10655.033203125 3972.30004882812 47.5999984741211 5489.16796875
335312 2006 10750.0439453125 3877.89990234375 46.5 5808.275390625
335312 2007 10398.06640625 3839.39990234375 43.2000007629395 5674.6591796875
335312 2008 11255.822265625 3784.19995117188 44.5 6242.34130859375
335312 2009 8401.857421875 3771.19995117188 37.5999984741211 4594.11376953125
335313 1990 6314.9033203125 1817.90002441406 42.2999992370605 2436.3056640625
335313 1991 5854.32373046875 1800.30004882812 39.4000015258789 2328.55322265625
335313 1992 6041.2021484375 1783.80004882812 39.5 2435.47290039062
335313 1993 6255.61474609375 1769.80004882812 38.5 2587.20678710938
335313 1994 6455.75341796875 1756.40002441406 39.5 2691.08154296875
335313 1995 6977.64208984375 1769.40002441406 41.5999984741211 2828.15869140625
335313 1996 7249.44482421875 1791.90002441406 41.5 3057.80249023438
335313 1997 7488.89990234375 1829.19995117188 40.4000015258789 3223.30004882812
335313 1998 7692.57763671875 1916 41.9000015258789 3601.45556640625
335313 1999 8117.35400390625 2024.19995117188 42.9000015258789 4003.8564453125
335313 2000 9338.302734375 2094 43.9000015258789 5142.521484375
335313 2001 8367.9521484375 2180.60009765625 41.9000015258789 4789.43115234375
335313 2002 7137.61328125 2249.89990234375 37.2000007629395 3840.88818359375
335313 2003 7084.19140625 2306.10009765625 34.9000015258789 3710.51733398438
